,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase
1185,2021-04-29,78.2,63.6,70.7,78.2,63.6,70.7,60.9,72.3,0.0,0,0.0,0.0,0.0,24.7,13.9,238.1,46.1,9.9,178.7,15.3,6,0.54
1186,2021-04-30,73.1,63.9,68.3,73.1,63.9,68.3,54.3,63.8,0.071,100,8.33,0.0,0.0,26.6,14.5,308.4,48.8,9.7,221.0,19.1,7,0.58
1187,2021-05-01,78.2,52.5,67.0,78.2,52.5,67.0,44.0,45.8,0.0,0,0.0,0.0,0.0,,8.9,340.9,22.9,9.9,293.4,25.4,9,0.63
1188,2021-05-02,79.7,58.2,69.4,79.7,58.2,69.4,56.0,64.1,0.0,0,0.0,0.0,0.0,23.0,11.2,158.8,48.4,9.9,186.3,16.4,10,0.68
1189,2021-05-03,73.5,68.2,70.2,73.5,68.2,70.2,65.2,84.6,2.468,100,50.0,0.0,0.0,32.2,9.4,174.0,80.2,8.4,43.0,3.8,3,0.74
1190,2021-05-04,75.7,63.7,67.1,75.7,63.7,67.1,63.5,88.3,1.931,100,45.83,0.0,0.0,39.1,14.2,237.6,83.3,8.2,44.4,3.7,2,0.79
1191,2021-05-05,75.4,62.2,67.5,75.4,62.2,67.5,59.9,77.9,0.036,100,4.17,0.0,0.0,23.2,13.4,271.8,71.9,9.9,160.5,14.0,6,0.84
1192,2021-05-06,71.2,50.5,61.7,71.2,50.5,61.7,45.1,57.8,0.0,0,0.0,0.0,0.0,25.3,13.6,315.5,8.1,9.9,297.6,25.8,9,0.89
1193,2021-05-07,67.3,50.0,59.1,67.3,47.2,59.0,39.5,51.8,0.0,0,0.0,0.0,0.0,37.1,20.7,310.2,16.3,9.9,301.8,26.1,9,0.92
1194,2021-05-08,74.9,47.9,61.3,74.9,47.9,61.3,42.8,53.6,0.0,0,0.0,0.0,0.0,24.2,10.8,292.8,33.3,9.9,253.0,21.9,10,0.96
1195,2021-05-09,82.7,51.7,68.5,81.8,51.7,68.3,51.0,57.3,0.0,0,0.0,0.0,0.0,30.1,16.7,214.2,23.0,9.9,332.4,28.5,10,0.98
1196,2021-05-10,75.1,62.2,68.2,75.1,62.2,68.2,61.9,81.3,0.593,100,37.5,0.0,0.0,32.2,15.5,272.6,82.9,8.9,141.2,12.0,6,1.0
1197,2021-05-11,75.3,62.1,67.6,75.3,62.1,67.6,59.7,76.8,0.0,0,0.0,0.0,0.0,,9.2,314.7,63.7,9.9,197.9,17.0,9,1.0
1198,2021-05-12,65.2,50.5,58.0,65.2,50.5,58.0,53.1,84.0,0.691,100,45.83,0.0,0.0,31.1,15.6,41.7,98.7,8.1,47.1,4.2,2,0.0
1199,2021-05-13,69.6,46.3,57.8,69.6,44.1,57.3,41.2,59.0,0.0,0,0.0,0.0,0.0,19.7,8.7,55.6,37.5,9.9,272.4,23.4,10,0.01
1200,2021-05-14,72.7,50.1,62.0,72.7,50.1,62.0,43.9,56.2,0.0,0,0.0,0.0,0.0,,6.2,57.6,42.1,9.9,260.8,22.3,9,0.03
1201,2021-05-15,74.9,50.7,64.1,74.9,50.7,64.1,46.9,57.5,0.0,0,0.0,0.0,0.0,,6.9,234.8,34.5,9.9,321.2,27.7,10,0.06
1202,2021-05-16,77.5,54.0,66.7,77.5,54.0,66.7,48.8,56.2,0.0,0,0.0,0.0,0.0,,9.2,213.8,26.0,9.9,283.7,24.5,9,0.09
1203,2021-05-17,78.4,55.6,68.5,78.4,55.6,68.5,51.8,58.1,0.0,0,0.0,0.0,0.0,21.2,12.8,147.0,32.9,9.9,276.3,23.7,9,0.14
1204,2021-05-18,77.0,63.2,70.5,77.0,63.2,70.5,57.9,64.8,0.005,100,4.17,0.0,0.0,24.2,12.7,118.2,53.3,9.9,188.5,16.2,7,0.18
1205,2021-05-19,79.9,65.4,72.9,79.9,65.4,72.9,56.6,58.0,0.0,0,0.0,0.0,0.0,25.8,15.0,105.3,49.6,9.9,276.3,23.8,9,0.23
1206,2021-05-20,80.2,63.2,72.4,80.0,63.2,72.4,56.1,58.9,0.0,0,0.0,0.0,0.0,27.6,16.1,115.9,39.5,9.9,314.0,27.2,10,0.28
1207,2021-05-21,82.8,57.2,72.6,81.6,57.2,72.3,53.7,54.1,0.0,0,0.0,0.0,0.0,23.0,10.9,110.4,28.2,9.9,320.7,27.7,9,0.34
1208,2021-05-22,84.1,60.3,73.0,82.2,60.3,72.6,55.4,57.5,0.0,0,0.0,0.0,0.0,,9.4,67.5,30.5,9.9,295.9,25.5,10,0.39
1209,2021-05-23,89.1,62.2,76.2,87.1,62.2,75.7,56.8,54.7,0.0,0,0.0,0.0,0.0,17.7,9.6,307.0,22.1,9.9,315.4,27.2,10,0.44
1210,2021-05-24,89.2,63.3,77.6,87.9,63.3,77.4,59.1,56.1,0.0,0,0.0,0.0,0.0,,8.4,322.3,31.8,9.8,271.3,23.4,9,0.47
1211,2021-05-25,89.2,68.2,79.2,88.8,68.2,79.3,61.9,58.0,0.016,100,4.17,0.0,0.0,16.1,9.1,246.4,26.8,9.5,256.0,22.0,8,0.49
1212,2021-05-26,88.1,66.1,78.2,86.8,66.1,77.9,59.7,56.5,0.0,0,0.0,0.0,0.0,24.4,13.4,244.4,22.2,9.3,323.2,27.9,10,0.5
1213,2021-05-27,84.4,66.9,75.7,84.5,66.9,76.0,62.3,64.4,0.036,100,4.17,0.0,0.0,19.7,10.1,235.5,55.2,9.9,231.7,19.8,7,0.51
1214,2021-05-28,83.0,68.2,75.6,86.4,68.2,76.4,66.8,75.5,0.236,100,16.67,0.0,0.0,40.2,12.9,227.7,59.0,9.6,240.8,20.7,9,0.53
1215,2021-05-29,72.9,63.0,68.1,72.9,63.0,68.1,57.6,71.3,0.0,0,0.0,0.0,0.0,25.3,14.1,300.0,82.0,9.7,178.5,15.5,6,0.56
1216,2021-05-30,75.9,53.4,64.5,75.9,53.4,64.5,49.9,60.9,0.0,0,0.0,0.0,0.0,24.3,13.0,327.6,36.0,9.9,274.1,23.6,10,0.61
1217,2021-05-31,77.3,56.0,67.4,77.3,56.0,67.4,52.7,61.2,0.0,0,0.0,0.0,0.0,17.2,10.7,108.7,47.6,9.9,252.1,21.7,9,0.66
1218,2021-06-01,80.6,58.6,70.9,80.4,58.6,70.9,54.6,58.3,0.0,0,0.0,0.0,0.0,,7.9,114.3,43.5,9.9,257.2,22.1,8,0.71
1219,2021-06-02,80.4,62.7,72.5,81.2,62.7,72.7,59.6,65.0,0.0,0,0.0,0.0,0.0,17.2,9.1,131.4,52.5,9.9,185.1,15.8,6,0.76
1220,2021-06-03,84.5,68.3,75.3,84.3,68.3,75.4,61.5,63.6,0.005,100,4.17,0.0,0.0,21.9,10.5,217.8,69.3,9.9,203.8,17.6,7,0.81
1221,2021-06-04,84.5,66.9,76.3,85.0,66.9,76.7,64.0,68.1,0.0,0,0.0,0.0,0.0,,7.2,299.5,46.2,9.9,246.9,21.3,8,0.86
1222,2021-06-05,87.2,71.6,77.0,90.1,71.6,77.8,67.3,73.1,0.336,100,8.33,0.0,0.0,19.7,8.7,72.8,60.6,9.7,210.2,18.1,8,0.9
1223,2021-06-06,86.4,71.9,77.7,88.3,71.9,78.9,69.0,76.1,0.102,100,8.33,0.0,0.0,,6.8,140.2,68.1,9.7,155.0,13.4,6,0.94
1224,2021-06-07,82.5,71.2,75.4,86.8,71.2,76.0,70.2,84.4,0.126,100,25.0,0.0,0.0,17.2,9.8,167.3,74.0,9.5,148.8,12.9,7,0.97
1225,2021-06-08,85.5,70.6,76.0,89.5,70.6,76.8,69.3,80.7,0.435,100,12.5,0.0,0.0,33.0,11.7,180.9,82.7,9.5,154.3,13.3,8,0.99
1226,2021-06-09,84.5,68.8,74.6,87.4,68.8,75.0,68.4,82.4,0.08,100,16.67,0.0,0.0,33.3,11.9,214.8,74.1,9.3,182.6,15.7,7,1.0
1227,2021-06-10,83.4,69.3,74.5,87.4,69.3,75.3,69.1,84.2,0.34,100,20.83,0.0,0.0,25.7,11.7,236.3,72.8,9.1,187.3,16.2,7,0.0
1228,2021-06-11,82.2,71.4,75.5,86.5,71.4,76.0,70.8,85.7,0.304,100,41.67,0.0,0.0,39.1,12.7,245.6,77.4,9.0,150.9,13.1,7,0.01
1229,2021-06-12,88.1,72.4,78.7,93.3,72.4,80.7,70.2,76.4,0.015,100,4.17,0.0,0.0,32.6,14.2,290.8,48.6,9.3,267.7,23.1,9,0.02
1230,2021-06-13,88.4,69.7,79.1,90.5,69.7,80.4,67.6,69.7,0.0,0,0.0,0.0,0.0,,5.4,54.4,50.1,9.9,241.4,20.7,9,0.04
1231,2021-06-14,89.9,71.7,80.3,96.3,71.7,82.8,70.0,72.1,0.005,100,4.17,0.0,0.0,25.3,9.2,250.5,38.4,9.9,220.1,19.1,8,0.08
1232,2021-06-15,87.9,71.6,79.8,86.9,71.6,79.4,60.9,57.0,0.0,0,0.0,0.0,0.0,26.3,15.0,322.3,14.3,9.9,309.7,26.8,9,0.12
1233,2021-06-16,84.7,63.2,75.3,83.3,63.2,74.9,55.3,52.1,0.0,0,0.0,0.0,0.0,,9.1,355.0,18.6,9.9,259.1,22.4,9,0.16
1234,2021-06-17,87.9,61.7,75.9,85.3,61.7,75.1,54.6,51.6,0.0,0,0.0,0.0,0.0,21.9,9.2,6.6,5.7,9.9,319.8,27.6,9,0.21
1235,2021-06-18,89.2,65.9,78.5,88.9,65.9,78.6,60.9,57.1,0.0,0,0.0,0.0,0.0,18.3,9.2,202.5,40.1,9.9,265.7,23.0,9,0.27
1236,2021-06-19,77.5,69.6,72.6,77.5,69.6,72.6,67.8,85.1,1.086,100,50.0,0.0,0.0,31.1,15.0,109.3,75.7,7.9,63.9,5.6,2,0.32
1237,2021-06-20,83.4,70.4,75.6,87.0,70.4,76.5,69.9,83.7,0.932,100,62.5,0.0,0.0,23.0,11.7,249.7,81.0,8.0,148.0,12.5,7,0.38
1238,2021-06-21,84.7,72.4,77.7,91.4,72.4,79.4,70.9,80.3,0.293,100,16.67,0.0,0.0,35.8,21.2,230.2,69.2,9.9,204.2,17.5,10,0.42
1239,2021-06-22,79.5,68.0,73.2,79.5,68.0,73.2,65.5,78.4,0.264,100,29.17,0.0,0.0,23.0,12.9,284.6,74.8,9.1,173.4,15.1,6,0.46
1240,2021-06-23,83.3,60.2,72.8,82.7,60.2,72.8,59.5,66.1,0.0,0,0.0,0.0,0.0,,7.3,68.5,19.2,9.9,308.0,26.3,10,0.49
1241,2021-06-24,81.7,70.5,75.8,83.1,70.5,76.1,64.2,68.2,0.0,0,0.0,0.0,0.0,20.8,10.1,105.2,67.4,9.9,173.1,14.9,6,0.5
1242,2021-06-25,81.9,65.9,74.7,82.7,65.9,74.9,62.2,66.5,0.0,0,0.0,0.0,0.0,,8.4,102.5,46.2,9.9,219.6,19.0,9,0.51
1243,2021-06-26,85.7,65.8,75.3,87.8,65.8,75.9,64.6,70.6,0.084,100,8.33,0.0,0.0,29.9,11.4,123.8,54.3,9.9,243.3,21.0,9,0.53
1244,2021-06-27,86.7,72.7,78.9,90.2,72.7,80.2,69.3,74.1,0.117,100,16.67,0.0,0.0,19.7,9.8,128.0,64.3,9.7,220.0,19.0,8,0.55
1245,2021-06-28,88.3,73.0,80.1,90.6,73.0,81.2,68.1,68.9,0.0,0,0.0,0.0,0.0,17.2,10.9,91.4,54.3,9.9,294.0,25.3,9,0.59
1246,2021-06-29,85.5,72.7,78.6,88.2,72.7,79.3,68.1,71.7,0.155,100,25.0,0.0,0.0,29.8,12.9,128.4,70.6,9.6,156.7,13.7,6,0.64
1247,2021-06-30,88.3,69.2,78.9,91.1,69.2,80.5,67.9,70.8,0.02,100,8.33,0.0,0.0,21.9,7.6,144.3,48.2,9.9,256.6,22.0,10,0.69
1248,2021-07-01,85.8,69.3,77.8,89.3,69.3,79.1,67.8,72.6,0.0,0,0.0,0.0,0.0,21.9,11.2,222.5,54.5,9.9,264.0,22.9,8,0.74
1249,2021-07-02,81.7,73.5,76.3,85.6,73.5,76.8,70.8,83.4,0.426,100,29.17,0.0,0.0,19.7,8.0,252.0,74.7,9.1,134.9,11.6,6,0.78
1250,2021-07-03,83.5,65.7,74.6,82.8,65.7,74.5,60.2,63.6,0.0,0,0.0,0.0,0.0,,9.6,324.1,25.9,9.9,268.6,23.4,8,0.83
1251,2021-07-04,84.9,62.6,74.9,84.9,62.6,75.1,60.9,64.0,0.0,0,0.0,0.0,0.0,,6.5,284.2,31.1,9.4,253.9,22.0,9,0.88
1252,2021-07-05,87.9,67.4,78.2,87.4,67.4,78.1,62.4,61.6,0.0,0,0.0,0.0,0.0,,7.8,122.9,26.4,7.0,247.4,21.2,8,0.91
1253,2021-07-06,84.7,70.0,77.8,86.2,70.0,78.5,65.9,68.6,0.043,100,8.33,0.0,0.0,32.2,9.7,116.4,57.0,9.7,199.6,17.1,8,0.95
1254,2021-07-07,84.7,70.9,76.2,87.8,70.9,77.1,68.9,79.4,0.15,100,33.33,0.0,0.0,20.8,8.6,103.6,76.4,9.8,163.6,14.0,7,0.97
1255,2021-07-08,83.0,70.7,76.5,87.9,70.7,78.2,69.9,80.9,0.141,100,29.17,0.0,0.0,18.3,8.0,294.3,78.5,9.8,188.9,16.4,7,0.99
1256,2021-07-09,86.1,71.7,76.7,92.2,71.7,77.8,70.8,82.7,0.365,100,16.67,0.0,0.0,36.8,13.4,275.1,53.1,9.5,153.4,13.2,7,1.0
1257,2021-07-10,84.7,70.5,76.5,91.0,70.5,77.7,70.4,82.1,1.185,100,37.5,0.0,0.0,33.3,10.4,288.0,57.8,9.5,130.7,11.3,5,0.0
1258,2021-07-11,84.9,71.6,76.1,90.1,71.6,77.3,70.2,82.8,0.046,100,8.33,0.0,0.0,23.7,12.7,211.3,70.9,9.5,189.3,16.0,8,0.01
1259,2021-07-12,82.4,69.5,74.3,86.6,69.5,74.6,69.0,84.1,0.44,100,29.17,0.0,0.0,42.5,11.9,199.5,64.4,9.6,148.6,13.0,6,0.03
1260,2021-07-13,84.2,68.5,75.1,87.1,68.5,75.8,68.2,80.5,0.015,100,12.5,0.0,0.0,,8.0,183.4,71.6,8.8,148.5,12.7,7,0.06
1261,2021-07-14,84.7,70.6,77.9,89.2,70.6,79.6,70.1,78.1,0.037,100,12.5,0.0,0.0,32.2,6.1,298.5,42.9,9.8,203.7,17.6,7,0.1
1262,2021-07-15,89.2,70.6,80.4,92.8,70.6,82.0,68.9,70.7,0.0,0,0.0,0.0,0.0,18.3,10.0,288.4,37.6,9.8,267.1,23.0,10,0.14
1263,2021-07-16,88.3,73.5,79.2,93.4,73.5,81.0,70.6,76.2,0.083,100,12.5,0.0,0.0,34.4,7.6,239.1,43.0,9.9,186.6,16.2,7,0.2
1264,2021-07-17,86.7,71.2,78.5,90.6,71.2,80.2,69.1,74.5,0.037,100,8.33,0.0,0.0,20.8,10.8,236.5,46.3,9.9,266.1,22.9,10,0.25
1265,2021-07-18,83.5,72.2,75.9,87.0,72.2,76.5,69.1,80.2,0.281,100,29.17,0.0,0.0,34.4,7.1,260.5,64.7,9.7,161.5,14.1,7,0.31
1266,2021-07-19,80.2,71.8,74.4,83.5,71.8,74.6,70.9,89.1,0.862,100,66.67,0.0,0.0,,6.5,232.2,95.2,8.7,111.3,9.5,7,0.37
1267,2021-07-20,81.0,71.1,74.2,84.9,71.1,74.4,70.9,89.6,0.516,100,66.67,0.0,0.0,,8.0,126.1,91.7,8.6,139.6,11.9,5,0.41
